ID	length
31999	60.08697653640
57999	9.55287515409
31999	21.87723462630
31999	28.42377315590
31999	34.39440565690
31999	8.27688394023
31116	22.05140117640
31168	4.48783386669
31116	17.99288069260
31168	31.80572639580
31116	4.26460270248
8123	13.74432608790
31168	38.19411486790
8123	0.18933589200
56021	24.35478132470
31116	57.76813880640
31168	2.67826529306
56021	1.63592626973
31999	0.50966484085
31116	56.06840826480
31999	48.33690145690
31168	3.63374523584
31122	23.65381130720
31116	4.73684459741
31168	69.62575967250
31122	110.87835436600
8123	7.70133578372
57999	24.34933495800
31999	14.79852307080
31999	48.36817806170
31999	108.86476010600
31999	19.20484526010
31999	51.25588904490
31999	5.24400252670
31999	38.83442086060
57001	0.76929682828
31089	48.40972842290
31107	28.47757621220
31139	5.71889555681
57001	18.77883692730
31107	4.76434160725
57023	7.61678302443
31089	31.03151948410
31107	6.10639683774
57001	18.99067186720
31122	18.66785859130
31084	24.40913152330
31047	1.68378032415
31075	31.10214222570
31047	34.69548440100
31019	5.91434216968
31084	5.45498752519
31047	79.89914772930
31019	9.88554210305
31084	21.90135542680
8123	12.81899654010
31094	117.19875127200
31094	3.52946330906
31094	4.76694614612
31075	42.86724305690
31075	18.70452987840
31111	24.94617336920
31075	3.84885013088
31111	21.29785022540
31075	49.21117512060
20999	57.61195487970
31111	22.91978164880
31099	1.21303870507
31111	21.44336412030
20137	15.74439443360
20147	13.48660081070
31001	1.17147600691
31111	5.91799898099
31099	4.70751573560
31061	46.45189411590
31181	49.15492927700
31075	5.06405818490
31111	20.03962431410
31075	57.54448751890
8123	48.11706466110
31094	77.92553112530
31075	5.01358894503
31181	8.95067095127
31129	15.13828500070
20089	12.98671251340
31129	31.28396878540
31129	5.60551618313
20089	1.05431438884
20157	6.28523698231
31181	9.98515002244
31129	25.54990356050
31129	15.65600732150
31095	34.90602791470
20157	3.02723581145
31035	8.23891932612
31129	28.33350757260
31095	2.23297402461
31019	12.76463841690
31001	9.58495546136
31111	10.36463629580
31099	35.96385954160
31001	25.87331653560
31099	14.31002936980
31181	0.35509731061
31001	27.71925697330
31099	13.30750130800
31019	14.82527456530
31001	9.26657742990
31001	9.06894410185
31035	5.51122829922
31129	4.36304274962
31001	10.54089462390
31001	7.09680060037
31035	19.78852385910
31035	22.25013704210
31129	6.23794677290
31001	10.93744149460
31035	46.25552833290
31079	29.54152477620
31019	6.38032860021
31001	20.22780021930
31121	2.79043246477
31079	1.91051698239
31081	32.14606247750
31001	8.13174318647
31035	3.27223968943
31081	9.59652995020
31185	13.43513110420
31095	23.31786881230
20157	24.32078008230
20201	1.04166352533
31095	43.48224169670
31059	10.37357329240
31151	7.44510081829
31095	21.14807626090
31059	5.43578340720
31095	13.04515024410
31095	33.90193159850
31067	13.60382476820
31095	19.84023733190
20201	22.19841496010
31151	4.96212861784
31095	19.81979006990
31059	15.74088904700
31095	2.22863524382
31035	8.23488448829
31059	5.84035300855
31059	16.01254559460
31185	13.26623301280
31035	2.06647611412
31059	24.31906674220
31059	18.98218478980
31151	4.95684420978
31151	0.76724432223
31067	23.49550985600
31095	9.30513411302
31151	24.19333190180
31059	26.91921436890
31151	39.48099335020
31081	9.81234726987
31185	21.00903677380
31035	7.25497903216
31185	10.59863870630
31159	35.99715232470
31059	5.10955966498
31023	20.44756205970
31155	7.95319820818
31159	23.41165175420
31109	32.25735356560
31159	17.72642868490
31109	26.74680960760
31151	5.76397702181
31109	23.09089382100
31151	1.77396275609
31067	7.20573500735
31109	25.90515716800
31151	4.61891407692
31109	34.80089119840
31067	38.84503727540
31097	35.17115771700
31109	11.76846006700
31131	29.03632265440
31025	28.45373478160
31109	13.55549742320
31131	21.53179037540
31127	3.29002643150
31109	17.16340806700
31131	26.72400069870
31067	21.11448886110
31067	20.55777134500
20117	12.08820980610
31067	24.47480033010
31133	11.54974517160
31127	14.98095717910
31067	1.23460000000
31097	18.93100968580
31133	35.61528867950
31127	6.78145499468
31131	19.97567516790
31127	11.22466330980
