ID	length
19119	4.36709979964
57017	1.12953236784
19119	11.87648155180
57019	0.46595254050
57017	0.09065037231
19119	24.47368598490
27133	8.32204689174
19119	4.11180453098
19119	14.22265506460
19119	4.10690356381
19167	1.93851403915
19119	10.45865423160
27133	11.30733627020
27105	2.28953621723
19119	0.43665218424
19119	12.78592561110
19167	8.54870052269
19167	4.61548476898
19167	7.15837479460
57017	1.44221797590
19119	9.55494405929
19167	1.06990513598
19119	12.29068086750
19167	1.72738174414
19141	0.30733398771
19167	13.77556952140
19141	0.40031438895
19167	5.82432107803
57017	16.04182902500
19167	10.46699733440
57017	1.03721478007
19167	2.25092666473
57025	2.27204782306
19167	8.53596070190
57025	5.82544949793
19149	15.85180447980
57025	17.03464842860
19193	2.08065268606
19149	12.43941764520
19193	6.31480047975
19149	12.13920151030
19193	6.49084430808
19193	0.98684013396
31043	8.41067419306
19193	1.00651477883
31043	8.19753572765
19193	7.55847299083
19193	21.74124394130
19193	15.03238354370
19133	0.33215636378
19193	4.69461852018
19193	5.41574405851
19133	23.69139238900
19133	12.13361723540
19193	1.48037634742
19133	19.63838930680
19193	2.50816106740
19133	27.04491810560
19133	11.63279890460
19085	3.75598168260
19085	7.70102545272
19085	16.18596095920
31177	1.88908869564
19047	9.29239190972
19085	33.77924873030
19085	2.91658433946
19155	3.44216235091
19155	15.13956862120
19093	17.38547579420
19193	4.20934184879
19093	2.88512503040
19161	6.05008898849
19161	10.52140425940
19021	4.25858547055
19021	12.44979132310
19035	13.56485687430
19141	7.01479061343
19035	9.93913779803
19035	17.91083126990
19149	6.11517195757
19035	15.75042284260
19035	1.46190355359
19093	4.51278609925
19193	3.17421913377
19093	7.16975388907
19193	5.64566958581
19093	7.89482522031
19161	11.49293029040
19093	1.37571360755
19161	11.32641170130
19193	4.57598924168
19193	6.19600952307
19193	9.45381240010
19149	1.66839945457
19193	31.36695398000
19149	3.52360466596
19193	9.62777562715
19047	22.76713785800
19085	29.55975355800
19155	11.70168538430
19133	1.92149277822
19047	15.36350398070
19129	10.98459550300
31025	0.67671330710
19071	16.88478873890
31131	3.20159178684
19071	8.16750779695
31131	0.70889779235
29005	1.26329529802
29005	8.97689461959
19071	25.42810227070
19145	3.70800742071
29005	0.90321403886
19145	12.70996862180
19145	8.10126960886
19145	4.74454378328
29005	11.04749237800
19145	12.75368554740
19145	11.59102848070
19145	10.94656063830
29147	5.09319235851
19145	3.88163758870
29005	2.14278732568
29147	2.02364151964
19137	8.67212284781
19145	10.49730028020
19129	10.96384444840
19071	1.16020588259
19071	10.89967365790
19129	7.38698522860
19071	2.30021151201
19129	3.17542967606
19129	7.54220473601
19129	13.36993294390
19155	4.09506246997
19129	10.90413394710
19129	8.64662283610
19071	1.01160392447
19155	10.68538188010
19129	5.43199423174
19129	11.90367384190
19137	8.30922309550
19137	7.27032017496
19137	6.50414574594
19137	3.23996137999
19145	11.58064548470
19175	5.10851117712
19003	5.08962110181
19173	27.54509694720
19145	5.63345348561
19175	5.82460158466
19003	1.98631039610
19137	4.39309453124
19003	6.20268229788
19003	3.62025652415
19175	1.60255476661
19003	15.71668981870
19175	5.16367568695
