Id	ID_1	new_area
1	19047	132.18265619000
1	19165	114.76186606700
1	19155	99.36625848110
1	19129	41.11277343810
1	19161	125.36722561000
1	19025	0.00230475239
1	19073	165.39753778700
1	19027	375.21729134200
1	19047	9.80878370660
1	19049	172.65779574100
1	19077	95.17407336570
1	19129	44.96089646400
1	19071	130.30011154600
1	29005	8.94856175884
1	19099	62.95724730000
1	19153	0.01148398370
1	19107	2.92605480809
1	19123	96.47914797940
1	19125	62.72802392520
1	19087	0.02745064429
1	19101	221.58402821600
1	19179	22.02051023370
1	19123	1.09228533073
1	19087	0.76470082677
1	19101	30.83538113860
1	19179	67.97037595270
1	19177	68.11880015100
1	19111	270.84308161600
1	17067	2.98574195507
1	19195	177.67003515200
1	19189	247.61709629500
1	19109	474.37402788000
1	19063	13.57772059120
1	19033	34.65251437810
1	19081	486.97484463900
1	19197	42.39387396150
1	19091	138.02622857800
1	19187	123.61084008900
1	19079	89.02965114360
1	19079	152.25353431400
1	19169	229.78514729200
1	19015	172.25265252800
1	19099	24.19645952430
1	19153	211.81380785800
1	19081	2.81872480119
1	19197	0.79990839208
1	19095	5.66848849414
1	19157	151.79078537200
1	19183	299.00325441100
1	19107	308.86455097700
1	19123	28.43470746640
1	19115	104.16988635400
1	19087	122.43373124600
1	19057	322.06345189700
1	17071	5.75397532799
1	19103	192.92936481600
1	19095	211.48775392100
1	19157	24.75789203750
1	19183	59.70658259670
1	19171	5.44806154275
1	19127	93.50461752250
1	19095	7.64530622197
1	19157	314.88259311200
1	19099	111.50010502100
1	19081	13.56358592050
1	19069	2.90244173632
1	19197	386.77696094900
1	19083	389.94125264200
1	19079	231.77640726600
1	19127	282.55978988800
1	19169	326.14609158700
1	19157	2.29647148695
1	19099	337.81846123500
1	19153	16.90397431840
1	19107	0.23448901643
1	19123	114.82332217700
1	19125	0.87387940056
1	19045	16.99186188310
1	19031	225.79853018800
1	17161	13.46312513360
1	19163	231.04828233500
1	19139	103.84939680400
1	19115	2.61128637118
1	17131	1.37969086751
1	19097	8.86853441136
1	17015	3.22830433537
1	19045	419.19554560900
1	17195	9.06389732189
1	19163	2.60866850331
1	19005	25.22885659370
1	19005	30.19336738660
1	19037	4.89801012039
1	19017	129.77554926200
1	19019	124.42991447700
1	19013	133.37123741700
1	19105	41.40246451940
1	19113	222.52748257500
1	19011	27.38458356110
1	19031	29.55001234950
1	19089	105.78897818600
1	19131	4.60416175187
1	19037	181.66895931200
1	19043	79.09766488190
1	19065	411.67073136300
1	19017	42.02443349850
1	19061	302.03363453100
1	19055	441.78286846100
1	19019	294.97039752800
1	19097	36.03714919970
1	19105	222.81064037200
1	19113	61.51342556110
1	19045	4.84954765585
1	19191	194.15084942200
1	19089	179.62131188500
1	19037	21.52011330180
1	19065	38.24537427200
1	19191	123.03399087700
1	19005	48.77157221220
1	19043	201.06057287900
1	19065	13.14679716440
1	19131	76.04280469160
1	19195	68.07035263930
1	19033	2.23385753676
1	19037	2.89466063547
1	19067	224.86892810000
1	19017	44.29987050820
1	19023	47.38662373170
1	19189	2.20095217781
1	19189	1.41410930240
1	19195	4.11737839063
1	19189	0.13359493609
1	19033	0.05850003234
1	19033	0.45709050583
1	19089	4.10287508833
1	19131	200.26947673600
1	19037	48.58694425130
1	19067	58.30449634870
1	19033	330.14232991900
1	19081	24.10247487210
1	19067	46.07323372910
1	19017	0.60220740251
1	19023	216.54503798100
1	19069	36.77082277290
1	19013	7.45002651676
1	19031	68.02865678450
1	19103	49.35577453820
1	19139	141.22066216700
1	19095	1.93213226546
1	19183	0.17830202512
1	19095	0.31887332907
1	19183	0.21439893100
1	19107	0.73642360199
1	19033	51.38337287370
1	19081	19.67935618720
1	19023	116.15573358200
1	19069	484.17109701300
1	19197	0.64848328260
1	19013	190.47660862600
1	19075	469.81193983600
1	19083	69.65464907630
1	19113	88.44206032090
1	19011	506.90139950500
1	19171	498.06849205200
1	19127	82.85015768140
1	19103	96.45484919820
1	19095	58.36530151040
1	27045	135.29306677400
1	19191	138.44378166000
1	19005	0.54730861314
1	19089	0.00933440218
1	19027	73.33202404890
1	19009	322.52488128200
1	19165	139.04550312600
1	19155	221.51817410500
1	19029	259.23894020800
1	19129	76.17389878950
1	19137	315.30237126400
1	19071	192.65420610300
1	19145	208.44058927300
1	29005	236.87934906200
1	19027	15.46483365590
1	19077	131.26841663000
1	19009	161.25458299500
1	19001	77.07485221840
1	19029	361.21062891100
1	19003	73.90169190490
1	19137	118.13211193600
1	19145	138.17166365200
1	29005	78.98820128950
1	29147	71.14467325840
1	29087	97.42603720210
1	19049	19.61583921180
1	19077	281.30364015000
1	19181	57.55742622120
1	19121	282.91681285700
1	19001	431.32916251800
1	19121	61.09797424330
1	19001	106.72655638100
1	19039	0.06952788871
1	19175	377.02441548600
1	19003	248.58045224300
1	19053	125.02600176500
1	19159	336.40999593300
1	19173	356.63799174400
1	19145	0.77066769891
1	29081	284.34870225400
1	29147	365.99132573600
1	29227	123.43274025900
1	29075	29.27893470820
1	29079	14.63531132820
1	29061	26.80591560210
1	29003	40.51640042790
1	29117	0.75429246102
1	19123	14.25936965160
1	19125	72.67922506670
1	19181	213.17661819000
1	19121	86.37853727570
1	19179	111.52800319600
1	19135	346.78567791100
1	19117	299.34169715000
1	19039	358.13596373500
1	19175	2.95706880113
1	19177	49.11120875730
1	19051	333.02667892100
1	19007	201.69942123700
1	19185	343.94161551100
1	19053	146.58170229500
1	29045	87.28946875030
1	29199	218.29924684200
1	29197	190.62971321800
1	29171	210.47804769900
1	29129	117.82226195300
1	29211	168.10736559300
1	29001	17.32979436930
1	29079	107.47714466400
1	29115	77.67186900360
1	29117	3.09274055865
1	19177	14.06627141920
1	29045	14.68831558960
1	31122	8.23994988491
1	31094	615.25106171100
1	8123	555.50368693000
1	31094	190.77476406600
1	8005	722.00484867300
1	8123	50.79125079260
1	8123	56.21101573360
1	31111	2.25899213987
1	31061	78.05433408020
1	31181	71.47667252580
1	31129	15.10405787610
1	20147	267.58875720300
1	20183	769.26294526900
1	20089	1023.50923363000
1	20157	227.20144216800
1	20201	3.93205649022
1	20029	558.91737651700
1	20141	0.02140406323
1	20123	93.28541952530
1	20027	468.54357537800
1	20143	221.77695471200
1	20041	226.54259869300
1	31001	576.27921799500
1	31099	162.00003587300
1	31035	43.12710360590
1	31061	137.11686988900
1	31181	431.35399953600
1	31129	478.87003112800
1	31095	471.50775606900
1	20157	462.19750103400
1	20201	766.89018015000
1	20117	60.95975925870
1	20029	4.80921579116
1	20027	120.69658008900
1	20161	315.17646994200
1	31122	100.71963513700
1	31084	65.76795779870
1	31047	10.55711548010
1	31094	63.93563202820
1	31075	1089.53905237000
1	31111	709.98937971000
1	31099	362.78341168000
1	31061	304.01066289400
1	8127	208.14262497300
1	20147	70.80371997760
1	20183	78.06719845680
1	20163	116.15075743600
1	20141	147.39659491200
1	20123	1.19611016134
1	57999	570.65737839200
1	57023	889.63471005500
1	57007	30.90138949210
1	31999	1718.24418604000
1	31089	46.47466565850
1	20999	260.00873442700
1	8071	456.24874086800
1	40999	16.19579561040
1	20999	279.05781215000
1	8011	380.44380236700
1	20057	139.81242343100
1	20999	1365.82973161000
1	31025	431.63475803800
1	31159	0.01670022496
1	31109	507.66760413100
1	31131	441.28324726200
1	31151	26.41558986410
1	31127	190.68260642800
1	31067	536.08097942000
1	31097	280.94156110300
1	31147	217.80534148900
1	31133	324.09066839300
1	20043	247.15145603400
1	20013	507.74538632700
1	20117	578.56100964700
1	20131	767.75976757800
1	20005	399.30767238100
1	20085	516.55540788400
1	20161	1.82629983229
1	20149	540.32767383100
1	20103	203.40789846200
1	20087	338.77458158700
1	20177	24.21941486040
1	20209	15.69703741950
1	31023	561.54594623100
1	31155	552.04190425100
1	31143	281.88437251000
1	31081	366.24513976000
1	31185	576.08408737200
1	31159	430.46328237800
1	31109	194.70576117300
1	31001	15.81115178640
1	31035	532.26246431000
1	31059	644.81481678000
1	31151	458.73474094200
1	31067	184.04067175300
1	31129	3.49316925337
1	31095	518.25962393900
1	20201	131.95823624700
1	20117	73.72230998900
1	57023	6.30071333316
1	31089	0.76780534180
1	31999	9.35500153268
1	31089	10.12724782870
1	31999	13557.33698440000
1	31089	1815.58852600000
1	31168	1170.63173108000
1	31122	3573.79969839000
1	31084	1529.62907037000
1	31119	473.58763502800
1	31167	304.65646073200
1	31039	145.32935319300
1	31141	343.59113103200
1	31037	246.87925244300
1	31053	67.32202089590
1	31047	2594.70036226000
1	31209	299.78863487500
1	31121	585.53699251800
1	31079	673.87168179800
1	31143	43.54335593200
1	31081	12.85650915360
1	31019	576.72746032700
1	31075	10.04686097320
1	31999	350.81971878600
1	57027	2.60741477908
1	57009	10.27407786520
1	31089	275.32310979900
1	31107	797.12786714400
1	31027	765.60209116800
1	31051	427.31546989200
1	31043	139.35146958800
1	31139	581.08039228400
1	31179	451.76712218600
1	31207	74.74183293790
1	31008	314.59712572900
1	31119	34.40351064610
1	31167	63.93904755350
1	31039	238.46445753200
1	31021	356.84833576000
1	31053	52.22775469140
1	31177	266.90732017700
1	31055	198.65823929700
1	31153	119.62328879800
1	27069	2756.85943126000
1	27119	2977.34789172000
1	27007	39.46270994490
1	27119	79.67025818070
1	27027	542.49698854000
1	27005	154.67449804000
1	27027	335.92305105500
1	27005	100.15179466900
1	27111	306.21098251800
1	27167	918.38506736000
1	27153	1.05634922016
1	27051	599.73945124400
1	27041	547.93407486600
1	27155	875.00063478100
1	27145	289.95823600000
1	27149	610.51412362600
1	27121	772.56464284100
1	57011	31.22990090810
1	27023	1132.35340484000
1	27096	156.11149717400
1	27011	243.94599555500
1	27093	7.92179343236
1	27067	349.76371558000
1	27085	24.90901994940
1	27129	1006.67334574000
1	27143	384.50402709300
1	27015	61.07540554910
1	27103	215.52127241500
1	27013	20.99233038880
1	27127	206.15540979800
1	27037	276.18479695200
1	27139	3.37340650656
1	27049	388.84345561200
1	27131	187.73830346800
1	27157	7.18484400607
1	27013	158.55026111500
1	27039	307.32017849000
1	27147	333.94586970100
1	27161	101.50263523600
1	27099	513.93615254700
1	27047	770.11934318200
1	27043	574.88238625900
1	19131	103.40032683200
1	19195	105.31279062900
1	19189	126.42856787700
1	19109	31.63543668350
1	27169	129.45522561500
1	27109	0.35222553613
1	27045	253.93203369900
1	27045	58.18121459110
1	27099	26.28827346060
1	19089	23.10344973920
1	19131	5.03672867694
1	27049	1.80506648027
1	27157	101.04211291300
1	27109	4.47374959908
1	27109	153.10527629300
1	27039	25.81555020970
1	27099	0.00019990299
1	27157	42.68721844550
1	27169	9.46655010071
1	27109	248.87270566900
1	27045	224.81007101900
1	27099	167.65383841000
1	57011	1123.81287547000
1	57005	629.82847759900
1	27015	252.20830710700
1	27013	158.08127447300
1	27133	909.98722441300
1	27101	612.90073772000
1	27033	684.64138284800
1	27165	363.49127749100
1	57019	433.80632460800
1	27043	64.27316340650
1	27091	789.07993696400
1	27063	518.33840653400
1	27105	699.08837500400
1	19109	66.52112356130
1	19063	76.41249878110
1	19059	107.53076441800
1	19143	119.92042529200
1	19119	108.42345774100
1	27127	3119.78685457000
1	48131	201.50842256700
1	48355	13.03475524350
1	48505	2.69043281982
1	48427	753.55865590300
1	48215	627.39242432600
1	48061	1232.44571754000
1	20999	60.83016869380
1	20029	48.02641210760
1	20163	338.02915127700
1	20141	639.37654333500
1	20123	496.16651695300
1	20143	258.00059454100
1	20105	312.06515537500
1	20051	3.86698652615
1	20167	148.98321915700
1	20143	22.77998264730
1	20105	293.28350618000
1	20051	465.29918359700
1	20167	334.83399578500
1	20169	449.32181491900
1	20053	172.09177125900
1	20113	1.47873514047
1	20165	338.85073800900
1	20009	177.12928204500
1	20145	77.21598005740
1	20185	24.45273307130
1	20083	27.06913620280
1	20145	341.56507586900
1	20057	84.51008601590
1	20097	27.49622456260
1	48504	4914.10811415000
1	35027	312.77961992300
1	35013	1564.27995649000
1	48030	2100.90269721000
1	35061	266.61392991900
1	35007	88.75872026410
1	40999	69.57709036220
1	48504	908.34091064700
1	35033	465.59682981200
1	35047	250.22997297300
1	40999	3173.91292226000
1	48504	603.17147879500
1	48485	30.23596733630
1	48077	125.74723051300
1	40999	45.60125233050
1	48485	4.40802867868
1	48077	719.43259345700
1	48337	832.27063241200
1	48097	192.99281043600
1	48009	251.38001532900
1	48237	0.05610783559
1	48497	0.99890269071
1	48503	26.28870698440
1	48181	0.03861938722
1	48097	130.68199844000
1	48121	208.51166862300
1	48367	11.19187900760
1	48439	771.30528972800
1	48251	495.85095051900
1	48139	0.34634937947
1	48217	156.97012642500
1	40999	74.05566603830
1	48387	230.17804551900
1	48181	852.08066514800
1	48277	825.36605822400
1	48147	921.10366540700
1	48121	251.26559360900
1	48223	7.77686032916
1	48231	768.66865468800
1	48085	997.08351612600
1	48439	14.61167279140
1	48113	850.65131168800
1	48257	702.57409825300
1	48467	13.22411586190
1	48139	964.68985778700
1	48213	3.47514863644
1	48349	696.76584485500
1	48217	458.24863872800
1	48309	444.17209550700
1	48293	392.03979660200
1	48145	716.16536264200
1	48395	5.20041826853
1	48027	362.54304928900
1	48331	591.84196257100
1	48491	305.46853200200
1	48051	64.57827671880
1	48453	155.32218507300
1	48021	284.75959954000
1	48055	7.13265056297
1	48177	388.78795139400
1	48285	2.98106582305
1	48123	4.10583266332
1	48255	59.38478714310
1	48477	159.88855543200
1	48149	637.01398130600
1	48177	122.08669815900
1	48285	6.48694987613
1	48057	6.89629915649
1	48391	12.35613797780
1	48409	7.26689628298
1	48469	6.38251991278
1	48391	252.34817752500
1	48321	51.56731563820
1	48057	2.46068269870
1	48469	58.12663385780
1	48175	1.33785991885
1	48391	0.06073527259
1	48469	23.54593724550
1	48285	57.44472950820
1	48123	44.26601712000
1	48239	84.95960670110
1	48469	593.66068359000
1	48057	286.91902505800
1	48391	6.00546643718
1	48285	10.77351202320
1	48285	131.56874477300
1	48481	0.60943371906
1	48239	88.35750277640
1	48089	50.87429290060
1	48285	1.12221769832
1	48481	575.17265785300
1	48239	572.96507591600
1	48321	215.83630887800
1	48089	178.72064751300
1	48481	433.08345988400
1	48039	3.90408544632
1	48321	607.84775854100
1	48185	7.34490490252
1	48339	2.89633893461
1	48477	0.61734515724
1	48015	399.07910896400
1	48201	849.15802387200
1	48071	1.26312275701
1	48157	317.51582218200
1	48039	870.75597991700
1	48167	178.79582602000
1	48291	11.13012009940
1	48201	121.46952338700
1	48071	55.38869093530
1	48015	24.00489031750
1	48157	493.72135706900
1	48481	5.14265417750
1	48039	43.42721262180
1	48199	15.15375005670
1	48291	149.57185390000
1	48361	2.92104604232
1	48245	731.66438246200
1	48071	593.34306149200
1	48167	52.42875538740
1	48361	101.37181785500
1	20051	33.63482267370
1	20167	152.44627378400
1	20041	376.29358516200
1	20169	91.98825174830
1	20053	449.90548959900
1	20165	314.65797978400
1	20009	542.51016890100
1	20113	781.85460152700
1	20115	685.76489185300
1	20159	552.72912744900
1	20155	19.45229662360
1	20173	468.95145670900
1	20015	463.48496805800
1	20035	18.83003664530
1	20009	82.74395310140
1	20159	117.16419836100
1	20145	230.73132936600
1	20185	925.93478491400
1	20155	1560.84941940000
1	20173	760.39102565300
1	20015	0.79514719774
1	20057	28.58887163900
1	20097	937.08934050600
1	20151	1015.14997974000
1	20077	1062.24927271000
1	20191	944.13557979200
1	20035	124.25936521800
1	20025	126.79099523500
1	20033	708.47439875700
1	20007	719.23966098800
1	40999	1807.48186894000
1	20025	45.45515996200
1	20033	41.90578380750
1	40999	618.31725015300
1	20161	10.83436121060
1	20149	1.66105259555
1	29095	362.59076281100
1	20177	279.91974220100
1	20209	0.11841213587
1	20197	772.89680570500
1	20061	362.44590578200
1	20041	93.01842293260
1	20045	317.51871824000
1	20091	475.13520416300
1	29101	21.54989095270
1	20139	442.30414206700
1	20127	715.01922498100
1	29037	602.18172197400
1	20121	430.03898380400
1	20059	144.93883141800
1	20111	329.80863527400
1	20115	161.44023983900
1	29083	19.69762388920
1	20017	172.72753109300
1	29013	108.43094825100
1	20107	34.14907590040
1	20139	180.08082605200
1	20121	48.30856613650
1	20059	318.81686061900
1	20111	44.80321943160
1	29013	192.22551923300
1	20031	342.54532744300
1	20107	526.62227383200
1	20003	593.45477024500
1	29217	254.13698076800
1	20011	597.89681520500
1	20001	430.03692521400
1	20133	147.47331742500
1	20037	641.56228116400
1	29011	365.68890252900
1	29097	46.39213671230
1	20021	527.50009613500
1	40999	57.15499258470
1	20111	278.95278568600
1	20115	39.06406945130
1	20017	329.15031684100
1	20031	227.84238956700
1	20073	83.21443142970
1	20015	282.74991654800
1	20207	483.35537625000
1	20001	29.77537505850
1	20133	314.84497522400
1	20205	249.96040235700
1	20125	156.00983387800
1	20099	637.66147557200
1	20021	7.18165154693
1	40999	851.23116194300
1	20017	55.19332117440
1	20073	1009.32928970000
1	20015	991.66548778000
1	20207	0.13391517953
1	20205	202.53264541500
1	20082	1100.93803232000
1	20035	737.75990079500
1	20125	363.68728375300
1	40999	1544.45190278000
2	40999	688.18840875800
2	48485	13.15675854130
2	48077	398.30024062000
2	48337	170.99594132800
2	48387	319.13651207900
2	48181	164.09250952900
2	48097	665.14017355300
2	48277	328.16255560800
2	48009	7.48426842836
2	48147	34.51329635690
2	48237	968.60824065000
2	48497	1017.08417615000
2	48503	126.15531568000
2	48121	590.58148190600
2	48223	772.87150568500
2	48231	280.30080512600
2	48363	58.05926059500
2	48367	623.96863736900
2	48439	242.64082038500
2	48113	149.14395776500
2	48499	309.59926496600
2	48257	323.67237351700
2	48467	938.76978528400
2	48423	118.54106393600
2	48251	20.69435346400
2	48139	55.47509057620
2	48213	890.78792974800
2	48349	516.35790583700
2	48217	24.59310411240
2	48001	591.99942912800
2	48161	954.82509378200
2	48293	627.07868606700
2	48289	1041.58242469000
2	48145	113.60173455300
2	48395	972.06771531100
2	48331	553.24478943600
2	48313	506.13590056300
2	48471	162.33945174100
2	48041	619.82064007300
2	48185	991.42475911600
2	48051	1068.45771486000
2	48339	210.01175589500
2	48021	737.67085254300
2	48477	782.41494304500
2	48209	94.66761922030
2	48015	690.22251429300
2	48201	2.83623222875
2	48149	500.72961078900
2	48055	537.94382492700
2	48091	156.41692222100
2	48089	727.01691413900
2	48187	832.13017476400
2	48177	728.65263608800
2	48029	68.54817256000
2	48157	2.89650345653
2	48285	843.89434454800
2	48481	30.12948214640
2	48493	408.82315408800
2	48123	941.24111156600
2	48239	11.31880075870
2	48255	122.47121705100
2	48469	62.00492799420
2	48175	270.39244491700
2	48471	31.43803022350
2	48373	13.28497216090
2	48339	145.74807909100
2	48291	16.17023133600
2	48201	225.61394973600
2	48001	0.17226029678
2	48289	141.81415674500
2	48225	49.38006923120
2	48455	37.93093743550
2	48313	28.74838573720
2	48471	103.03154958200
2	48373	76.60438737350
2	48291	179.54483815800
2	48071	27.14667351520
2	48241	45.24010251870
2	48457	116.46437197500
2	48373	41.68135922490
2	48199	211.96093347400
2	48361	52.89017275660
2	48245	3.22281641582
2	48203	51.69424735810
2	48401	3.47740715656
2	48365	193.10434794300
2	22031	9.35757987397
2	48419	119.58722388300
2	22085	88.22831605460
2	48403	70.02623873370
2	48351	306.69153882500
2	48361	64.02288891370
2	48469	16.08454067700
2	48175	18.01792377700
2	48391	0.09550427795
2	48123	1.08936837931
2	48469	87.18922341820
2	48057	1.20500727160
2	48391	8.86407508456
2	48469	0.73360979925
2	48175	1.10607762801
2	48285	50.46067037090
2	48239	186.13633311800
2	48321	4.13999848229
2	48469	3.27823681111
2	48057	0.12408807927
2	48481	119.89437490100
2	48321	110.23036223800
2	48015	11.42496695220
2	48157	226.21887983400
2	48481	78.79133638100
2	48039	463.73547731500
2	48167	57.80557288580
2	48321	17.41947618190
2	48321	9.34964435893
2	48481	53.34483870270
2	48321	109.46749919500
2	48177	0.51340493857
2	48285	1.66649864930
2	48503	101.14032938700
2	48363	829.41092777000
2	48417	10.04015274500
2	48367	79.80567900860
2	48429	828.66060597800
2	48059	36.56491435290
2	48221	605.31798100500
2	48133	1057.69014793000
2	48251	19.62284818590
2	48143	1216.96648222000
2	48030	206.16149932800
2	48093	1061.06458391000
2	48217	202.19326588200
2	48035	1153.91029790000
2	48083	26.65459373340
2	48049	1183.57705428000
2	48193	925.23040356900
2	48309	711.07877863400
2	48099	1230.31492422000
2	48281	1162.23958399000
2	48307	688.13629883300
2	48411	1313.51810998000
2	48145	54.81209883200
2	48027	899.23165875600
2	48327	65.66915434740
2	48053	1158.88408590000
2	48319	1011.12093980000
2	48299	1068.68420463000
2	48491	940.30151596100
2	48267	455.83751182000
2	48453	900.08591892800
2	48171	1207.81845572000
2	48031	846.41966477500
2	48209	682.50384496200
2	48137	394.53012329300
2	48265	487.85670519600
2	48259	655.98592698400
2	48055	0.03657203827
2	48091	414.35234836300
2	48019	880.89013703000
2	48029	301.59725319400
2	48271	402.81084950800
2	48325	240.83157339700
2	48463	630.53332261100
2	35013	29.35742233400
2	48141	160.93928950300
2	48141	250.94194395300
2	48141	157.29857088100
2	48141	100.05348498400
2	48141	71.90473291650
2	48377	147.71127317500
2	48377	480.42394831100
2	48377	291.23139147400
2	48377	86.11845919600
2	48377	200.44141061600
2	48141	210.25166878300
2	48377	3486.82214658000
2	35013	384.22816990200
2	48141	1836.54934076000
2	48377	390.53483738500
2	48504	1354.13615227000
2	48030	114.56882104800
2	40999	958.36824602200
2	48504	170.89960706400
2	48197	260.42820150700
2	48487	183.69280211000
2	48485	15.77745071970
2	48077	23.76901177070
2	57999	267.22852815900
2	27069	654.71498343600
2	57021	76.61835439150
2	27119	1203.59305190000
2	27027	302.24587056300
2	27005	43.08881460110
2	27167	123.67959147900
2	27155	88.90781432100
2	57011	30.74908908930
2	27045	111.48914212700
2	27099	46.68482397570
2	27169	4.98056355626
2	27109	72.90549343570
2	27045	57.78241692450
2	27049	53.63105372370
2	27157	17.39551307030
2	27109	231.94281192300
2	27039	165.84734489300
2	27099	0.47773607716
2	55093	8.23096992543
2	27049	339.80639068600
2	55091	36.63305196860
2	55121	275.50316077100
2	55011	363.08919415600
2	27157	450.31163219200
2	27169	562.44406601700
2	27109	0.13454922926
2	55063	199.64356122500
2	27055	633.24076430500
2	27045	139.04685558300
2	55123	58.77565390980
2	19191	41.88504565820
2	19005	197.25061560000
2	55023	0.03984908150
2	27155	1.28021814127
2	27149	18.48012093820
2	27121	27.53332446040
2	57011	147.78445804200
2	27023	313.39864662600
2	27011	0.00105944805
2	27015	224.33856745200
2	27013	231.75032033500
2	27033	89.94001502140
2	27165	118.97082641100
2	27043	182.76530766700
2	27091	28.09696091010
2	19109	48.76624054120
2	27127	735.80229774000
2	57005	103.39568899900
2	27133	127.58640796300
2	57019	184.77659455300
2	27105	31.33949476440
2	57023	59.09151511410
2	57007	456.28067885400
2	57017	124.94710783800
2	19119	142.41538680700
2	31999	788.32995284600
2	19167	100.56934540600
2	57001	163.27845125500
2	57027	56.91175122790
2	57009	106.03205774000
2	57025	203.11407619400
2	31089	614.36330618500
2	31107	472.75643996800
2	19149	53.65155522360
2	31027	59.47230420430
2	31051	129.90899250100
2	19093	3.33291417839
2	19193	164.72003549100
2	31043	145.79711759000
2	31207	21.47371076930
2	31008	65.54367245610
2	19027	17.45852821200
2	19133	337.02981609600
2	19047	144.00639001500
2	31021	97.11814601400
2	19009	11.50503502920
2	19085	277.71537953000
2	19165	123.94313753500
2	31177	148.32497121100
2	19155	403.27733450400
2	31055	87.14093218300
2	31153	51.11676078960
2	19129	188.35407306800
2	19137	0.43896058756
2	31025	96.63389412650
2	19071	213.37334818900
2	19145	72.91775502750
2	31131	245.94336507100
2	29005	301.40181509500
2	29147	10.87019757080
2	31127	277.58802037800
2	31097	117.00271724800
2	29087	280.30655415700
2	31147	421.98828157500
2	31133	125.22461472600
2	20043	101.01752182500
2	20013	62.08074498190
2	20131	7.77570505039
2	19059	57.23316867810
2	19059	0.05290479202
2	27101	167.46487617000
2	27033	31.21740675930
2	27063	299.82542194300
2	27105	52.85986963950
2	19063	31.14492282400
2	19059	11.23724738860
2	19041	85.65637253600
2	19141	11.81710212780
2	19021	78.32645334990
2	19035	88.37812057280
2	27119	469.09886628900
2	27007	38.80702193120
2	27005	627.03596813800
2	27111	1422.59691104000
2	27153	399.51013058100
2	27097	75.67665212990
2	27095	27.12505782660
2	27051	11.67683856340
2	27041	240.54307661900
2	27009	218.65183458800
2	27145	1178.68378355000
2	27059	235.82194796000
2	27025	186.34389118000
2	55095	36.37149795980
2	27141	484.75349098600
2	27003	505.99036114300
2	27171	800.33142473900
2	27023	20.11113981490
2	27096	336.74296391000
2	27093	695.54456968900
2	27163	426.99145397600
2	27053	664.03042689500
2	55109	194.18298370300
2	27123	188.67544417000
2	27067	113.70781266000
2	27019	411.66407988700
2	27085	521.62058957400
2	27037	370.84268816400
2	55093	166.65722811000
2	27129	68.79061572370
2	27139	403.00050569800
2	27049	77.37777514940
2	27143	445.78892364800
2	27131	381.70920975000
2	27079	516.14601309900
2	27103	91.36301587710
2	27013	283.55446382900
2	27147	141.88359790900
2	27161	381.23487402800
2	19191	51.69664005490
2	19005	240.10235632600
