1896	8	19.2
1896	9	19.4
1896	10	19.7
1896	11	19.9
1896	12	18
1897	1	15.9
1897	2	15.5
1897	3	15.6
1897	4	14.6
1897	5	14
1897	6	14.1
1897	7	14
1897	8	14.3
1897	9	15.5
1897	10	16.6
1897	11	15.9
1897	12	15
1898	1	15
1898	2	15.1
1898	3	15.4
1898	4	15.3
1898	5	14.9
1898	6	14.8
1898	7	14.8
1898	8	15.6
1898	9	16
1898	10	15.8
1898	11	15.1
1898	12	15.9
1899	1	17.1
1899	2	18.9
1899	3	24.2
1899	4	25.2
1899	5	27.6
1899	6	31.9
1899	7	33.8
1899	8	36.4
1899	9	41.5
1899	10	41.5
1899	11	39
1899	12	36.4
1900	1	34.5
1900	2	33.1
1900	3	33
1900	4	32
1900	5	28.9
1900	6	27.2
1900	7	21
1900	8	18.2
1900	9	17.1
1900	10	16.8
1900	11	19.2
1900	12	19.8
1901	1	19.8
1901	2	20.3
1901	3	22.9
1901	4	24
1901	5	24
1901	6	24.4
1901	7	24
1901	8	24.2
1901	9	24.9
1901	10	26.7
1901	11	27
1901	12	27.5
1902	1	27.6
1902	2	29.4
1902	3	31.2
1902	4	31.5
1902	5	32.2
1902	6	32.4
1902	7	31.8
1902	8	31.8
1902	9	31
1902	10	30.4
1902	11	28.5
1902	12	29.5
1903	1	29.6
1903	2	30
1903	3	30.6
1903	4	30.2
1903	5	30.2
1903	6	28.9
1903	7	27.4
1903	8	27
1903	9	27
1903	10	27
1903	11	24
1903	12	23
1904	1	23
1904	2	23
1904	3	23
1904	4	23
1904	5	23
1904	6	23
1904	7	23
1904	8	23
1904	9	21.2
1904	10	19.5
1904	11	20.4
1904	12	21
1905	1	22.5
1905	2	23.4
1905	3	23.7
1905	4	23.8
1905	5	23.5
1905	6	22.4
1905	7	22.5
1905	8	24
1905	9	25
1905	10	25.6
1905	11	26
1905	12	26
1906	1	26.2
1906	2	26.8
1906	3	26.8
1906	4	27
1906	5	26.4
1906	6	26.6
1906	7	27.2
1906	8	27.8
1906	9	28
1906	10	28
1906	11	29
1906	12	29.5
1907	1	29.4
1907	2	29.5
1907	3	29
1907	4	30.2
1907	5	30.3
1907	6	29.6
1907	7	30
1907	8	29.4
1907	9	29.4
1907	10	28.2
1907	11	28
1907	12	28
1908	1	28
1908	2	28
1908	3	28
1908	4	28
1908	5	28
1908	6	25.8
1908	7	25
1908	8	25
1908	9	25
1908	10	25
1908	11	25
1908	12	25
1909	1	25
1909	2	25
1909	3	23
1909	4	23
1909	5	23
1909	6	23
1909	7	23.4
1909	8	24.1
1909	9	25
1909	10	26.2
1909	11	27.1
1909	12	27.5
1910	1	27.5
1910	2	27.5
1910	3	27.5
1910	4	26.8
1910	5	26.1
1910	6	25.3
1910	7	24.9
1910	8	24.5
1910	9	24.4
1910	10	23.8
1910	11	23.4
1910	12	23
1911	1	23
1911	2	23
1911	3	23
1911	4	23
1911	5	23
1911	6	21
1911	7	21
1911	8	21
1911	9	20.8
1911	10	20
1911	11	19.5
1911	12	19.2
1912	1	20
1912	2	20
1912	3	19.8
1912	4	20
1912	5	20.8
1912	6	20.9
1912	7	21.5
1912	8	22
1912	9	23.6
1912	10	26
1912	11	27
1912	12	27
1913	1	28.3
1913	2	28.5
1913	3	28.5
1913	4	28.5
1913	5	27.5
1913	6	26.5
1913	7	26.7
1913	8	26
1913	9	24.9
1913	10	23.1
1913	11	21
1913	12	20
1914	1	20.1
1914	2	21
1914	3	21
1914	4	20.8
1914	5	20
1914	6	19.5
1914	7	19
1914	8	20.2
1914	9	21
1914	10	20
1914	11	19.2
1914	12	19
1915	1	19.2
1915	2	19.5
1915	3	19.7
1915	4	20
1915	5	20
1915	6	20.5
1915	7	21.4
1915	8	23.1
1915	9	24.1
1915	10	24.6
1915	11	26.5
1915	12	30.6
1916	1	32
1916	2	33.5
1916	3	42.4
1916	4	45
1916	5	45
1916	6	43.5
1916	7	41
1916	8	44.2
1916	9	45
1916	10	46.2
1916	11	52
1916	12	57.5
1917	1	63
1917	2	65
1917	3	66.2
1917	4	73.8
1917	5	86
1917	6	98.8
1917	7	100
1917	8	86
1917	9	66.2
1917	10	49.4
1917	11	47.5
1917	12	47.5
1918	1	47.5
1918	2	47.5
1918	3	47.5
1918	4	47.5
1918	5	47.5
1918	6	47.5
1918	7	47.5
1918	8	47.5
1918	9	47.5
1918	10	47.5
1918	11	47.5
1918	12	45.1
1919	1	43.5
1919	2	43.5
1919	3	42.2
1919	4	38.5
1919	5	38.5
1919	6	38.5
1919	7	38.5
1919	8	38.5
1919	9	38.5
1919	10	38.5
1919	11	41.4
1919	12	46.4
1920	1	48
1920	2	55.2
1920	3	60
1920	4	60
1920	5	60
1920	6	60
1920	7	62.5
1920	8	61
1920	9	58.8
1920	10	55
1920	11	49.7
1920	12	43.5
1921	1	43.5
1921	2	42.2
1921	3	38.4
1921	4	37.5
1921	5	37
1921	6	37
1921	7	32.2
1921	8	29.6
1921	9	29
1921	10	29
1921	11	29
1921	12	29
1922	1	28
1922	2	28
1922	3	28
1922	4	29.5
1922	5	34
1922	6	35
1922	7	35
1922	8	36.1
1922	9	39.5
1922	10	40
1922	11	37.8
1922	12	36.5
1923	1	37.3
1923	2	39.6
1923	3	44.4
1923	4	45
1923	5	44.6
1923	6	42.6
1923	7	42.5
1923	8	42.5
1923	9	41.9
1923	10	40
1923	11	40
1923	12	40
1924	1	40
1924	2	40
1924	3	40
1924	4	40
1924	5	38.5
1924	6	38
1924	7	38
1924	8	37.8
1924	9	36.4
1924	10	35.8
1924	11	35.5
1924	12	36
1925	1	37
1925	2	37
1925	3	36.7
1925	4	35.5
1925	5	35.2
1925	6	35
1925	7	35
1925	8	35
1925	9	35
1925	10	34.2
1925	11	34.8
1925	12	35
1926	1	35
1926	2	35
1926	3	35
1926	4	35
1926	5	35
1926	6	35
1926	7	35
1926	8	35
1926	9	35
1926	10	35
1926	11	35
1926	12	35
1927	1	35
1927	2	33
1927	3	34
1927	4	33.2
1927	5	33
1927	6	33
1927	7	33
1927	8	33
1927	9	33
1927	10	33
1927	11	33
1927	12	33
1928	1	33
1928	2	33
1928	3	33
1928	4	33
1928	5	33
1928	6	32.2
1928	7	32
1928	8	32
1928	9	32
1928	10	32.8
1928	11	33
1928	12	33
1929	1	33
1929	2	33.2
1929	3	34
1929	4	34.8
1929	5	36
1929	6	35.2
1929	7	35
1929	8	35
1929	9	35
1929	10	35
1929	11	35
1929	12	34.6
1930	1	34
1930	2	33
1930	3	33
1930	4	33
1930	5	32.5
1930	6	31
1930	7	31
1930	8	31
1930	9	31
1930	10	31
1930	11	31
1930	12	30.6
1931	1	30
1931	2	30
1931	3	30
1931	4	30
1931	5	29.5
1931	6	29
1931	7	29
1931	8	29
1931	9	29
1931	10	29
1931	11	29
1931	12	28.8
1932	1	27.8
1932	2	27
1932	3	27
1932	4	27
1932	5	27
1932	6	26.5
1932	7	26
1932	8	26
1932	9	26
1932	10	26
1932	11	26
1932	12	26
1933	1	26
1933	2	26
1933	3	26
1933	4	26
1933	5	26
1933	6	26
1933	7	26
1933	8	26
1933	9	26
1933	10	26
1933	11	26
1933	12	26
1934	1	26
1934	2	26
1934	3	26
1934	4	26.8
1934	5	29
1934	6	29
1934	7	27.4
1934	8	27
1934	9	27
1934	10	27
1934	11	27
1934	12	27
1935	1	27
1935	2	27
1935	3	27
1935	4	27
1935	5	27
1935	6	27
1935	7	27
1935	8	27
1935	9	27
1935	10	27
1935	11	28
1935	12	29
1936	1	29
1936	2	29
1936	3	28.2
1936	4	28
1936	5	28
1936	6	28
1936	7	30
1936	8	30
1936	9	30.4
1936	10	32
1936	11	32
1936	12	32.4
1937	1	34
1937	2	34
1937	3	36.4
1937	4	37
1937	5	37
1937	6	37
1937	7	37
1937	8	37
1937	9	37
1937	10	37
1937	11	37
1937	12	37
1938	1	37
1938	2	37
1938	3	37
1938	4	37
1938	5	37
1938	6	36.2
1938	7	34
1938	8	34
1938	9	34
1938	10	34
1938	11	34
1938	12	34
1939	1	34
1939	2	34
1939	3	34
1939	4	34
1939	5	34
1939	6	34
1939	7	34
1939	8	34
1939	9	34
1939	10	34
1939	11	34
1939	12	34
1940	1	34
1940	2	34
1940	3	34
1940	4	34
1940	5	34
1940	6	34
1940	7	34
1940	8	34
1940	9	34
1940	10	34
1940	11	34
1940	12	34
1941	1	34
1941	2	34
1941	3	34
1941	4	34
1941	5	34
1941	6	34
1941	7	34
1941	8	34
1941	9	34
1941	10	34
1941	11	34
1941	12	34
1942	1	34
1942	2	34
1942	3	34
1942	4	34
1942	5	34
1942	6	34
1942	7	34
1942	8	34
1942	9	34
1942	10	34
1942	11	34
1942	12	34
1943	1	34
1943	2	34
1943	3	34
1943	4	34
1943	5	34
1943	6	34
1943	7	34
1943	8	34
1943	9	.
1943	10	.
1943	11	.
1943	12	.
