1903    8 18.0000                         
1903    9 17.5000                         
1903   10 16.7000                         
1903   11 16.0000                         
1903   12 15.8500                         
1904    1 15.5000                         
1904    2 15.5000                         
1904    3 15.4500                         
1904    4 15.7500                         
1904    5 15.4000                         
1904    6 15.1900                         
1904    7 14.9400                         
1904    8 15.0000                         
1904    9 15.0000                         
1904   10 15.1200                         
1904   11 16.4000                         
1904   12 17.6200                         
1905    1 17.7500                         
1905    2 17.7500                         
1905    3 18.0000                         
1905    4 18.2500                         
1905    5 18.0600                         
1905    6 17.6000                         
1905    7 17.1900                         
1905    8 17.2500                         
1905    9 17.2500                         
1905   10 17.8700                         
1905   11 18.6500                         
1905   12 19.0000                         
1906    1 19.0000                         
1906    2 19.0000                         
1906    3 19.0000                         
1906    4 19.1200                         
1906    5 19.2500                         
1906    6 19.2500                         
1906    7 19.2500                         
1906    8 19.8000                         
1906    9 22.6200                         
1906   10 24.0000                         
1906   11 25.0000                         
1906   12 26.5000                         
1907    1 27.5000                         
1907    2 27.3700                         
1907    3 26.8700                         
1907    4 26.5600                         
1907    5 26.6000                         
1907    6 25.7500                         
1907    7 23.6200                         
1907    8 22.5000                         
1907    9 21.1900                         
1907   10 20.4000                         
1907   11 19.4400                         
1907   12 18.9400                         
1908    1 18.7000                         
1908    2 18.7500                         
1908    3 18.6200                         
1908    4 18.1500                         
1908    5 17.4400                         
1908    6 17.1200                         
1908    7 17.0000                         
1908    8 17.0000                         
1908    9 17.1200                         
1908   10 17.2500                         
1908   11 17.5000                         
1908   12 17.7500                         
1909    1 17.7500                         
1909    2 17.5000                         
1909    3 16.8700                         
1909    4 16.7000                         
1909    5 16.5600                         
1909    6 16.9400                         
1909    7 17.0500                         
1909    8 17.5600                         
1909    9 18.5500                         
1909   10 19.1900                         
1909   11 19.5000                         
1909   12 19.5000                         
1910    1 19.5000                         
1910    2 19.1900                         
1910    3 18.5000                         
1910    4 18.2500                         
1910    5 17.5000                         
1910    6 17.1500                         
1910    7 16.7500                         
1910    8 16.5000                         
1910    9 16.5000                         
1910   10 16.3100                         
1910   11 16.1900                         
1910   12 16.0000                         
1911    1 16.0000                         
1911    2 16.0000                         
1911    3 16.0000                         
1911    4 16.0000                         
1911    5 16.0000                         
1911    6 15.7500                         
1911    7 15.5000                         
1911    8 15.5000                         
1911    9 15.5000                         
1911   10 15.5000                         
1911   11 15.4500                         
1911   12 15.3500                         
1912    1 15.3500                         
1912    2 15.3500                         
1912    3 15.4200                         
1912    4 15.5000                         
1912    5 15.7200                         
1912    6 15.8100                         
1912    7 16.1900                         
1912    8 16.3500                         
1912    9 17.0900                         
1912   10 18.1000                         
1912   11 18.8100                         
1912   12 19.0000                         
1913    1 19.0000                         
1913    2 18.7500                         
1913    3 18.2700                         
1913    4 18.0000                         
1913    5 17.3000                         
1913    6 16.6900                         
1913    7 16.1000                         
1913    8 16.1000                         
1913    9 16.3400                         
1913   10 16.4500                         
1913   11 16.0600                         
1913   12 15.7500                         
1914    1 15.2200                         
1914    2 15.4400                         
1914    3 15.5000                         
1914    4 15.5000                         
1914    5 15.3100                         
1914    6 15.2500                         
1914    7 15.2500                         
1914    8 15.2500                         
1914    9 15.2500                         
1914   10 .                               
1914   11 .                               
1914   12 .                               
